web-scraper-order,web-scraper-start-url,School Name,URL,State
"1647724905-915","https://searchenginesmarketer.com/company/resources/university-college-list/","Concordia University Saint Paul","http://csp.edu","MN"
"1647724905-1725","https://searchenginesmarketer.com/company/resources/university-college-list/","Texas State University","http://txstate.edu","TX"
"1647724905-182","https://searchenginesmarketer.com/company/resources/university-college-list/","John F. Kennedy University","http://jfku.edu","CA"
"1647724905-699","https://searchenginesmarketer.com/company/resources/university-college-list/","Lindsey Wilson College","http://lindsey.edu","KY"
"1647724905-1563","https://searchenginesmarketer.com/company/resources/university-college-list/","Francis Marion University","http://fmarion.edu","SC"
"1647724905-1044","https://searchenginesmarketer.com/company/resources/university-college-list/","High Point University","http://highpoint.edu","NC"
"1647724905-271","https://searchenginesmarketer.com/company/resources/university-college-list/","Touro University California","http://tu.edu","CA"
"1647724905-393","https://searchenginesmarketer.com/company/resources/university-college-list/","Florida International University","http://fiu.edu","FL"
"1647724905-1660","https://searchenginesmarketer.com/company/resources/university-college-list/","Dallas Nursing Institute","http://dni.edu","TX"
"1647724905-336","https://searchenginesmarketer.com/company/resources/university-college-list/","University of Colorado","http://cu.edu","CO"
"1647724905-571","https://searchenginesmarketer.com/company/resources/university-college-list/","IIT Chicago-Kent College of Law","http://iit.edu","IL"
"1647724905-354","https://searchenginesmarketer.com/company/resources/university-college-list/","University of Connecticut Health Center","http://uchc.edu","CT"
"1647724905-1476","https://searchenginesmarketer.com/company/resources/university-college-list/","Kutztown University","http://kutztown.edu","PA"
"1647724905-988","https://searchenginesmarketer.com/company/resources/university-college-list/","University of Missouri System","http://umsystem.edu","MO"
"1647724905-1866","https://searchenginesmarketer.com/company/resources/university-college-list/","Western Washington University","http://wwu.edu","WA"
"1647724905-168","https://searchenginesmarketer.com/company/resources/university-college-list/","Golden West College","http://goldenwestcollege.edu","CA"
"1647724905-1170","https://searchenginesmarketer.com/company/resources/university-college-list/","Eastern New Mexico University","http://enmu.edu","NM"
"1647724905-1927","https://searchenginesmarketer.com/company/resources/university-college-list/","Northwest College","http://northwestcollege.edu","WY"
"1647724905-1919","https://searchenginesmarketer.com/company/resources/university-college-list/","Wheeling Jesuit University","http://wju.edu","WV"
"1647724905-972","https://searchenginesmarketer.com/company/resources/university-college-list/","North Central Missouri College","http://ncmissouri.edu","MO"
"1647724905-996","https://searchenginesmarketer.com/company/resources/university-college-list/","Jackson State University","http://jsums.edu","MS"
"1647724905-1257","https://searchenginesmarketer.com/company/resources/university-college-list/","Nazareth College","http://naz.edu","NY"
"1647724905-930","https://searchenginesmarketer.com/company/resources/university-college-list/","Minnesota State University Mankato","http://mnsu.edu","MN"
"1647724905-1047","https://searchenginesmarketer.com/company/resources/university-college-list/","Lees McRae College","http://lmc.edu","NC"
"1647724905-944","https://searchenginesmarketer.com/company/resources/university-college-list/","Walden University","http://waldenu.edu","MN"
"1647724905-1339","https://searchenginesmarketer.com/company/resources/university-college-list/","Kent State University","http://kent.edu","OH"
"1647724905-545","https://searchenginesmarketer.com/company/resources/university-college-list/","College of DuPage","http://cod.edu","IL"
"1647724905-1533","https://searchenginesmarketer.com/company/resources/university-college-list/","Widener University","http://widener.edu","PA"
"1647724905-135","https://searchenginesmarketer.com/company/resources/university-college-list/","California State University Northridge","http://csun.edu","CA"
"1647724905-677","https://searchenginesmarketer.com/company/resources/university-college-list/","Kansas State University","http://k-state.edu","KS"
"1647724905-849","https://searchenginesmarketer.com/company/resources/university-college-list/","University of Maine","http://umaine.edu","ME"
"1647724905-187","https://searchenginesmarketer.com/company/resources/university-college-list/","Los Angeles Harbor College","http://lahc.edu","CA"
"1647724905-511","https://searchenginesmarketer.com/company/resources/university-college-list/","Hawkeye Community College","http://hawkeyecollege.edu","IA"
"1647724905-685","https://searchenginesmarketer.com/company/resources/university-college-list/","University of Saint Mary","http://stmary.edu","KS"
"1647724905-321","https://searchenginesmarketer.com/company/resources/university-college-list/","Jones International University","http://jiu.edu","CO"
"1647724905-1891","https://searchenginesmarketer.com/company/resources/university-college-list/","University of Wisconsin Eau Claire","http://uwec.edu","WI"
"1647724905-1890","https://searchenginesmarketer.com/company/resources/university-college-list/","University of Wisconsin Colleges","http://uwc.edu","WI"
"1647724905-166","https://searchenginesmarketer.com/company/resources/university-college-list/","Gnomon School of Visual Effects","http://gnomon.edu","CA"
"1647724905-1043","https://searchenginesmarketer.com/company/resources/university-college-list/","Heritage Bible College","http://heritagebiblecollege.edu","NC"
"1647724905-1069","https://searchenginesmarketer.com/company/resources/university-college-list/","Southwestern Community College","http://southwesterncc.edu","NC"
"1647724905-546","https://searchenginesmarketer.com/company/resources/university-college-list/","Columbia College Chicago","http://colum.edu","IL"
"1647724905-1491","https://searchenginesmarketer.com/company/resources/university-college-list/","Manor College","http://manor.edu","PA"
"1647724905-13","https://searchenginesmarketer.com/company/resources/university-college-list/","Faulkner State Community College","http://faulknerstate.edu","AL"
"1647724905-107","https://searchenginesmarketer.com/company/resources/university-college-list/","College of the Canyons","http://canyons.edu","CA"
"1647724905-712","https://searchenginesmarketer.com/company/resources/university-college-list/","Louisiana Tech University","http://latech.edu","LA"
"1647724905-1188","https://searchenginesmarketer.com/company/resources/university-college-list/","Adelphi University","http://adelphi.edu","NY"
"1647724905-720","https://searchenginesmarketer.com/company/resources/university-college-list/","Louisiana State University System","http://lsusystem.edu","LA"
"1647724905-261","https://searchenginesmarketer.com/company/resources/university-college-list/","Starr King School for the Ministry","http://sksm.edu","CA"
"1647724905-995","https://searchenginesmarketer.com/company/resources/university-college-list/","East Mississippi Community College","http://eastms.edu","MS"
"1647724905-1878","https://searchenginesmarketer.com/company/resources/university-college-list/","Marquette University","http://marquette.edu","WI"
"1647724905-126","https://searchenginesmarketer.com/company/resources/university-college-list/","College of the Sequoias","http://cos.edu","CA"
"1647724905-1235","https://searchenginesmarketer.com/company/resources/university-college-list/","Hudson Valley Community College","http://hvcc.edu","NY"
"1647724905-733","https://searchenginesmarketer.com/company/resources/university-college-list/","Boston College","http://bc.edu","MA"
"1647724905-1715","https://searchenginesmarketer.com/company/resources/university-college-list/","Texas Christian University","http://tcu.edu","TX"
"1647724905-1755","https://searchenginesmarketer.com/company/resources/university-college-list/","Salt Lake Community College","http://slcc.edu","UT"
"1647724905-1442","https://searchenginesmarketer.com/company/resources/university-college-list/","Bucknell University","http://bucknell.edu","PA"
"1647724905-152","https://searchenginesmarketer.com/company/resources/university-college-list/","Ex’pression College","http://expression.edu","CA"
"1647724905-1084","https://searchenginesmarketer.com/company/resources/university-college-list/","Wake Forest University","http://wfu.edu","NC"
"1647724905-1348","https://searchenginesmarketer.com/company/resources/university-college-list/","Mount Saint Joseph University","http://msj.edu","OH"
"1647724905-1734","https://searchenginesmarketer.com/company/resources/university-college-list/","University of Texas Arlington","http://uta.edu","TX"
"1647724905-1671","https://searchenginesmarketer.com/company/resources/university-college-list/","Lamar University","http://lamar.edu","TX"
"1647724905-225","https://searchenginesmarketer.com/company/resources/university-college-list/","Palomar College","http://palomar.edu","CA"
"1647724905-1147","https://searchenginesmarketer.com/company/resources/university-college-list/","New Jersey City University","http://njcu.edu","NJ"
"1647724905-424","https://searchenginesmarketer.com/company/resources/university-college-list/","Santa Fe College","http://sfcollege.edu","FL"
"1647724905-959","https://searchenginesmarketer.com/company/resources/university-college-list/","Jefferson College","http://jeffco.edu","MO"
"1647724905-1055","https://searchenginesmarketer.com/company/resources/university-college-list/","New Life Theological Seminary","http://nlts.edu","NC"
"1647724905-1573","https://searchenginesmarketer.com/company/resources/university-college-list/","Presbyterian College","http://presby.edu","SC"
"1647724905-905","https://searchenginesmarketer.com/company/resources/university-college-list/","Anoka-Ramsey Community College","http://anokaramsey.edu","MN"
"1647724905-132","https://searchenginesmarketer.com/company/resources/university-college-list/","Fresno State","http://fresnostate.edu","CA"
"1647724905-688","https://searchenginesmarketer.com/company/resources/university-college-list/","Wichita State University","http://wichita.edu","KS"
"1647724905-1193","https://searchenginesmarketer.com/company/resources/university-college-list/","Bard College","http://bard.edu","NY"
"1647724905-1483","https://searchenginesmarketer.com/company/resources/university-college-list/","Lehigh Carbon Community College","http://lccc.edu","PA"
"1647724905-1320","https://searchenginesmarketer.com/company/resources/university-college-list/","Capital University","http://capital.edu","OH"
"1647724905-1178","https://searchenginesmarketer.com/company/resources/university-college-list/","Univeristy of New Mexico","http://unm.edu","NM"
"1647724905-1145","https://searchenginesmarketer.com/company/resources/university-college-list/","Monmouth University","http://monmouth.edu","NJ"
"1647724905-1458","https://searchenginesmarketer.com/company/resources/university-college-list/","Duquesne University","http://duq.edu","PA"
"1647724905-1681","https://searchenginesmarketer.com/company/resources/university-college-list/","Midwestern  State University","http://mwsu.edu","TX"
"1647724905-386","https://searchenginesmarketer.com/company/resources/university-college-list/","Eckerd College","http://eckerd.edu","FL"
"1647724905-1142","https://searchenginesmarketer.com/company/resources/university-college-list/","Kean University","http://kean.edu","NJ"
"1647724905-1219","https://searchenginesmarketer.com/company/resources/university-college-list/","Elmira College","http://elmira.edu","NY"
"1647724905-1471","https://searchenginesmarketer.com/company/resources/university-college-list/","Indiana University of Pennsylvania","http://iup.edu","PA"
"1647724905-981","https://searchenginesmarketer.com/company/resources/university-college-list/","Saint Louis University","http://slu.edu","MO"
"1647724905-1457","https://searchenginesmarketer.com/company/resources/university-college-list/","Drexel University College of Medicine","http://drexelmed.edu","PA"
"1647724905-417","https://searchenginesmarketer.com/company/resources/university-college-list/","Pensacola State College","http://pensacolastate.edu","FL"
"1647724905-1271","https://searchenginesmarketer.com/company/resources/university-college-list/","State University of New York at Plattsburgh","http://plattsburgh.edu","NY"
"1647724905-325","https://searchenginesmarketer.com/company/resources/university-college-list/","Pikes Peak Community College","http://ppcc.edu","CO"
"1647724905-165","https://searchenginesmarketer.com/company/resources/university-college-list/","Glendale Community College","http://glendale.edu","CA"
"1647724905-711","https://searchenginesmarketer.com/company/resources/university-college-list/","Centenary College of Louisiana","http://centenary.edu","LA"
"1647724905-1556","https://searchenginesmarketer.com/company/resources/university-college-list/","Columbia International University","http://ciu.edu","SC"
"1647724905-922","https://searchenginesmarketer.com/company/resources/university-college-list/","Institute of Production and Recording","http://ipr.edu","MN"
"1647724905-6","https://searchenginesmarketer.com/company/resources/university-college-list/","Alabama A&M University","http://aamu.edu","AL"
"1647724905-772","https://searchenginesmarketer.com/company/resources/university-college-list/","North Bennet Street School","http://nbss.edu","MA"
"1647724905-464","https://searchenginesmarketer.com/company/resources/university-college-list/","Georgia Perimeter College","http://gpc.edu","GA"
"1647724905-1314","https://searchenginesmarketer.com/company/resources/university-college-list/","Culinary Institute of America","http://ciachef.edu","NY"
"1647724905-1913","https://searchenginesmarketer.com/company/resources/university-college-list/","Marshall University","http://marshall.edu","WV"
"1647724905-797","https://searchenginesmarketer.com/company/resources/university-college-list/","Worcester Polytechnic Institute","http://wpi.edu","MA"
"1647724905-774","https://searchenginesmarketer.com/company/resources/university-college-list/","Northeastern University","http://northeastern.edu","MA"
"1647724905-1906","https://searchenginesmarketer.com/company/resources/university-college-list/","Wisconsin Lutheran College","http://wlc.edu","WI"
"1647724905-1506","https://searchenginesmarketer.com/company/resources/university-college-list/","Pennsylvania College of Technology","http://pct.edu","PA"
"1647724905-1298","https://searchenginesmarketer.com/company/resources/university-college-list/","Suffolk County Community College","http://sunysuffolk.edu","NY"
"1647724905-1612","https://searchenginesmarketer.com/company/resources/university-college-list/","Lee University","http://leeuniversity.edu","TN"
"1647724905-1008","https://searchenginesmarketer.com/company/resources/university-college-list/","Carroll College","http://carroll.edu","MT"
"1647724905-90","https://searchenginesmarketer.com/company/resources/university-college-list/","ATI College","http://ati.edu","CA"
"1647724905-946","https://searchenginesmarketer.com/company/resources/university-college-list/","Assemblies of God Theological Seminary","http://agts.edu","MO"
"1647724905-1248","https://searchenginesmarketer.com/company/resources/university-college-list/","Marist College","http://marist.edu","NY"
"1647724905-1815","https://searchenginesmarketer.com/company/resources/university-college-list/","Middlebury College","http://middlebury.edu","VT"
"1647724905-155","https://searchenginesmarketer.com/company/resources/university-college-list/","Fielding Graduate University","http://fielding.edu","CA"
"1647724905-1926","https://searchenginesmarketer.com/company/resources/university-college-list/","National Outdoor Leadership School","http://nols.edu","WY"
"1647724905-646","https://searchenginesmarketer.com/company/resources/university-college-list/","Indiana University East","http://iue.edu","IN"
"1647724905-276","https://searchenginesmarketer.com/company/resources/university-college-list/","University of California Los Angeles Extension","http://uclaextension.edu","CA"
"1647724905-900","https://searchenginesmarketer.com/company/resources/university-college-list/","University of Michigan","http://umich.edu","MI"
"1647724905-1702","https://searchenginesmarketer.com/company/resources/university-college-list/","Seminary of the Southwest","http://ssw.edu","TX"
"1647724905-726","https://searchenginesmarketer.com/company/resources/university-college-list/","Tulane University","http://tulane.edu","LA"
"1647724905-1515","https://searchenginesmarketer.com/company/resources/university-college-list/","Shippensburg University","http://ship.edu","PA"
"1647724905-1024","https://searchenginesmarketer.com/company/resources/university-college-list/","Bladen Community College","http://bladencc.edu","NC"
"1647724905-11","https://searchenginesmarketer.com/company/resources/university-college-list/","Calhoun Community College","http://calhoun.edu","AL"
"1647724905-489","https://searchenginesmarketer.com/company/resources/university-college-list/","Southern Polytechnic State University","http://spsu.edu","GA"
"1647724905-645","https://searchenginesmarketer.com/company/resources/university-college-list/","Indiana University Bloomington","http://iub.edu","IN"
"1647724905-103","https://searchenginesmarketer.com/company/resources/university-college-list/","California Polytechnic State University","http://calpoly.edu","CA"
"1647724905-1832","https://searchenginesmarketer.com/company/resources/university-college-list/","DigiPen Institute of Technology","http://digipen.edu","WA"
"1647724905-1696","https://searchenginesmarketer.com/company/resources/university-college-list/","Stephen F. Austin State University","http://sfasu.edu","TX"
"1647724905-1762","https://searchenginesmarketer.com/company/resources/university-college-list/","Averett University","http://averett.edu","VA"
"1647724905-1228","https://searchenginesmarketer.com/company/resources/university-college-list/","Geneseo University","http://geneseo.edu","NY"
"1647724905-613","https://searchenginesmarketer.com/company/resources/university-college-list/","University of Saint Francis","http://stfrancis.edu","IL"
"1647724905-1641","https://searchenginesmarketer.com/company/resources/university-college-list/","Alvin Community College","http://alvincollege.edu","TX"
"1647724905-969","https://searchenginesmarketer.com/company/resources/university-college-list/","Missouri Valley College","http://moval.edu","MO"
"1647724905-53","https://searchenginesmarketer.com/company/resources/university-college-list/","University of Arkansas at Little Rock","http://ualr.edu","AR"
"1647724905-63","https://searchenginesmarketer.com/company/resources/university-college-list/","Central Arizona College","http://centralaz.edu","AZ"
"1647724905-514","https://searchenginesmarketer.com/company/resources/university-college-list/","Iowa Wesleyan College","http://iwc.edu","IA"
"1647724905-1089","https://searchenginesmarketer.com/company/resources/university-college-list/","Minot State University","http://minotstateu.edu","ND"
"1647724905-1718","https://searchenginesmarketer.com/company/resources/university-college-list/","Trinity University","http://trinity.edu","TX"
"1647724905-745","https://searchenginesmarketer.com/company/resources/university-college-list/","Emerson College","http://emerson.edu","MA"
"1647724905-1073","https://searchenginesmarketer.com/company/resources/university-college-list/","University of North Carolina at Chapel Hill","http://unc.edu","NC"
"1647724905-1767","https://searchenginesmarketer.com/company/resources/university-college-list/","Eastern Virginia Medical School","http://evms.edu","VA"
"1647724905-493","https://searchenginesmarketer.com/company/resources/university-college-list/","University System of Georgia","http://usg.edu","GA"
"1647724905-903","https://searchenginesmarketer.com/company/resources/university-college-list/","Western Michigan University","http://wmich.edu","MI"
"1647724905-908","https://searchenginesmarketer.com/company/resources/university-college-list/","Bethel University","http://bethel.edu","MN"
"1647724905-1422","https://searchenginesmarketer.com/company/resources/university-college-list/","Oregon State University","http://oregonstate.edu","OR"
"1647724905-337","https://searchenginesmarketer.com/company/resources/university-college-list/","Western State Colorado University","http://western.edu","CO"
"1647724905-1929","https://searchenginesmarketer.com/company/resources/university-college-list/","University of Wyoming","http://uwyo.edu","WY"
"1647724905-515","https://searchenginesmarketer.com/company/resources/university-college-list/","Iowa Western Community College","http://iwcc.edu","IA"
"1647724905-5","https://searchenginesmarketer.com/company/resources/university-college-list/","University of Arkansas – Fort Smith","http://uafs.edu","AK"
"1647724905-172","https://searchenginesmarketer.com/company/resources/university-college-list/","Henley-Putnam University","http://henley-putnam.edu","CA"
"1647724905-840","https://searchenginesmarketer.com/company/resources/university-college-list/","Bowdoin College","http://bowdoin.edu","ME"
"1647724905-1253","https://searchenginesmarketer.com/company/resources/university-college-list/","Morrisville State College","http://morrisville.edu","NY"
"1647724905-1273","https://searchenginesmarketer.com/company/resources/university-college-list/","Pratt Institute","http://pratt.edu","NY"
"1647724905-437","https://searchenginesmarketer.com/company/resources/university-college-list/","University of South Florida Saint Petersburg","http://usfsp.edu","FL"
"1647724905-1640","https://searchenginesmarketer.com/company/resources/university-college-list/","Alamo Colleges","http://alamo.edu","TX"
"1647724905-1870","https://searchenginesmarketer.com/company/resources/university-college-list/","Carroll University","http://carrollu.edu","WI"
"1647724905-1623","https://searchenginesmarketer.com/company/resources/university-college-list/","Sewanee The University of the South","http://sewanee.edu","TN"
"1647724905-943","https://searchenginesmarketer.com/company/resources/university-college-list/","University of Northwestern Saint Paul","http://unwsp.edu","MN"
"1647724905-1675","https://searchenginesmarketer.com/company/resources/university-college-list/","Lamar Institute of Technology","http://lit.edu","TX"
"1647724905-164","https://searchenginesmarketer.com/company/resources/university-college-list/","Golden Gate Baptist Theological Seminary","http://ggbts.edu","CA"
"1647724905-1097","https://searchenginesmarketer.com/company/resources/university-college-list/","Bellevue University","http://bellevue.edu","NE"
"1647724905-790","https://searchenginesmarketer.com/company/resources/university-college-list/","University of Massachusetts Lowell","http://uml.edu","MA"
"1647724905-1411","https://searchenginesmarketer.com/company/resources/university-college-list/","Columbia School of English","http://cs.edu","OR"
"1647724905-1537","https://searchenginesmarketer.com/company/resources/university-college-list/","Pennsylvania Academy of the Fine Arts","http://pafa.edu","PA"
"1647724905-348","https://searchenginesmarketer.com/company/resources/university-college-list/","Quinebaug Valley Community College","http://qvcc.edu","CT"
"1647724905-718","https://searchenginesmarketer.com/company/resources/university-college-list/","LSU Health Sciences Center – New Orleans","http://lsuhsc.edu","LA"
"1647724905-1017","https://searchenginesmarketer.com/company/resources/university-college-list/","Rocky Mountain College","http://rocky.edu","MT"
"1647724905-641","https://searchenginesmarketer.com/company/resources/university-college-list/","Indiana State University","http://indstate.edu","IN"
"1647724905-1569","https://searchenginesmarketer.com/company/resources/university-college-list/","Medical University of South Carolina","http://musc.edu","SC"
"1647724905-960","https://searchenginesmarketer.com/company/resources/university-college-list/","Kansas City University of Medicine and Biosciences","http://kcumb.edu","MO"
"1647724905-1299","https://searchenginesmarketer.com/company/resources/university-college-list/","Westchester Community College","http://sunywcc.edu","NY"
"1647724905-1839","https://searchenginesmarketer.com/company/resources/university-college-list/","Green River Community College","http://greenriver.edu","WA"
"1647724905-578","https://searchenginesmarketer.com/company/resources/university-college-list/","Lincoln Land Community College","http://llcc.edu","IL"
"1647724905-33","https://searchenginesmarketer.com/company/resources/university-college-list/","Arkansas Northeastern College","http://anc.edu","AR"
"1647724905-1520","https://searchenginesmarketer.com/company/resources/university-college-list/","Swarthmore College","http://swarthmor.edu","PA"
"1647724905-815","https://searchenginesmarketer.com/company/resources/university-college-list/","Johns Hopkins University","http://jhu.edu","MD"
"1647724905-422","https://searchenginesmarketer.com/company/resources/university-college-list/","State College of Florida","http://scf.edu","FL"
"1647724905-509","https://searchenginesmarketer.com/company/resources/university-college-list/","Eastern Iowa Community Colleges","http://eicc.edu","IA"
"1647724905-256","https://searchenginesmarketer.com/company/resources/university-college-list/","The Institute of Buddhist Studies","http://shin-ibs.edu","CA"
"1647724905-1427","https://searchenginesmarketer.com/company/resources/university-college-list/","Rogue Community College","http://roguecc.edu","OR"
"1647724905-1625","https://searchenginesmarketer.com/company/resources/university-college-list/","The University of Tennessee","http://tennessee.edu","TN"
"1647724905-1302","https://searchenginesmarketer.com/company/resources/university-college-list/","The Touro College and University System","http://touro.edu","NY"
"1647724905-533","https://searchenginesmarketer.com/company/resources/university-college-list/","Brigham Young University Idaho","http://byui.edu","ID"
"1647724905-1686","https://searchenginesmarketer.com/company/resources/university-college-list/","Odessa College","http://odessa.edu","TX"
"1647724905-1336","https://searchenginesmarketer.com/company/resources/university-college-list/","Hocking College","http://hocking.edu","OH"
"1647724905-1668","https://searchenginesmarketer.com/company/resources/university-college-list/","Hill College","http://hillcollege.edu","TX"
"1647724905-976","https://searchenginesmarketer.com/company/resources/university-college-list/","Park University","http://park.edu","MO"
"1647724905-1087","https://searchenginesmarketer.com/company/resources/university-college-list/","Dakota College at Bottineau","http://dakotacollege.edu","ND"
"1647724905-31","https://searchenginesmarketer.com/company/resources/university-college-list/","University of North Alabama","http://una.edu","AL"
"1647724905-1577","https://searchenginesmarketer.com/company/resources/university-college-list/","Spartanburg Methodist College","http://smcsc.edu","SC"
"1647724905-866","https://searchenginesmarketer.com/company/resources/university-college-list/","College for Creative Studies","http://collegeforcreativestudies.edu","MI"
"1647724905-1728","https://searchenginesmarketer.com/company/resources/university-college-list/","University of Houston Clear Lake","http://uhcl.edu","TX"
"1647724905-861","https://searchenginesmarketer.com/company/resources/university-college-list/","Aquinas College","http://aquinas.edu","MI"
"1647724905-1406","https://searchenginesmarketer.com/company/resources/university-college-list/","University of Tulsa","http://utulsa.edu","OK"
"1647724905-481","https://searchenginesmarketer.com/company/resources/university-college-list/","Pfeiffer University","http://pfeiffer.edu","GA"
"1647724905-373","https://searchenginesmarketer.com/company/resources/university-college-list/","University of Delaware","http://udel.edu","DE"
"1647724905-1630","https://searchenginesmarketer.com/company/resources/university-college-list/","University of Tennessee Chattanooga","http://utc.edu","TN"
"1647724905-1614","https://searchenginesmarketer.com/company/resources/university-college-list/","The LeMoyne-Owen College","http://loc.edu","TN"
"1647724905-1096","https://searchenginesmarketer.com/company/resources/university-college-list/","Williston State College","http://willistonstate.edu","ND"
"1647724905-303","https://searchenginesmarketer.com/company/resources/university-college-list/","Vanguard University","http://vanguard.edu","CA"
"1647724905-739","https://searchenginesmarketer.com/company/resources/university-college-list/","Bridgewater State University","http://bridgew.edu","MA"
"1647724905-143","https://searchenginesmarketer.com/company/resources/university-college-list/","California Western School of Law San Diego","http://cwsl.edu","CA"
"1647724905-729","https://searchenginesmarketer.com/company/resources/university-college-list/","Xavier University of Louisiana","http://xula.edu","LA"
"1647724905-1063","https://searchenginesmarketer.com/company/resources/university-college-list/","Sampson Community College","http://sampsoncc.edu","NC"
"1647724905-1560","https://searchenginesmarketer.com/company/resources/university-college-list/","Coker College","http://coker.edu","SC"
"1647724905-1168","https://searchenginesmarketer.com/company/resources/university-college-list/","Ross University","http://rossu.edu","NJ"
"1647724905-1679","https://searchenginesmarketer.com/company/resources/university-college-list/","McMurry University","http://mcm.edu","TX"
"1647724905-1","https://searchenginesmarketer.com/company/resources/university-college-list/","University of Alaska","http://alaska.edu","AK"
"1647724905-345","https://searchenginesmarketer.com/company/resources/university-college-list/","Hartford Seminary","http://hartsem.edu","CT"
"1647724905-1655","https://searchenginesmarketer.com/company/resources/university-college-list/","Concordia University Texas","http://concordia.edu","TX"
"1647724905-367","https://searchenginesmarketer.com/company/resources/university-college-list/","Johns Hopkins School of Advanced International Studies","http://sais-jhu.edu","DC"
"1647724905-951","https://searchenginesmarketer.com/company/resources/university-college-list/","Central Methodist University","http://centralmethodist.edu","MO"
"1647724905-312","https://searchenginesmarketer.com/company/resources/university-college-list/","Colorado Heights University","http://chu.edu","CO"
"1647724905-1822","https://searchenginesmarketer.com/company/resources/university-college-list/","Vermont Law School","http://vermontlaw.edu","VT"
"1647724905-524","https://searchenginesmarketer.com/company/resources/university-college-list/","Saint Ambrose University","http://sau.edu","IA"
"1647724905-169","https://searchenginesmarketer.com/company/resources/university-college-list/","Grossmont College","http://grossmont.edu","CA"
"1647724905-1504","https://searchenginesmarketer.com/company/resources/university-college-list/","Pennsylvania Gunsmith School","http://pagunsmith.edu","PA"
"1647724905-1631","https://searchenginesmarketer.com/company/resources/university-college-list/","University of Tennessee Health Science Center","http://uthsc.edu","TN"
"1647724905-431","https://searchenginesmarketer.com/company/resources/university-college-list/","Traviss Career Center","http://traviss.edu","FL"
"1647724905-1841","https://searchenginesmarketer.com/company/resources/university-college-list/","Mukogawa Fort Wright Institute","http://mfwi.edu","WA"
"1647724905-1751","https://searchenginesmarketer.com/company/resources/university-college-list/","West Texas A&M University","http://wtamu.edu","TX"
"1647724905-783","https://searchenginesmarketer.com/company/resources/university-college-list/","Boston Architectural College","http://the-bac.edu","MA"
"1647724905-1501","https://searchenginesmarketer.com/company/resources/university-college-list/","Muhlenberg College","http://muhlenberg.edu","PA"
"1647724905-463","https://searchenginesmarketer.com/company/resources/university-college-list/","Georgia Gwinnett College","http://ggc.edu","GA"
"1647724905-1694","https://searchenginesmarketer.com/company/resources/university-college-list/","San Jacinto College","http://sanjac.edu","TX"
"1647724905-199","https://searchenginesmarketer.com/company/resources/university-college-list/","Life Chiropractic College West","http://lifewest.edu","CA"
"1647724905-1154","https://searchenginesmarketer.com/company/resources/university-college-list/","Rider University","http://rider.edu","NJ"
"1647724905-788","https://searchenginesmarketer.com/company/resources/university-college-list/","University of Massachusetts","http://umassp.edu","MA"
"1647724905-1824","https://searchenginesmarketer.com/company/resources/university-college-list/","Bennington College","http://bennington.edu","VT"
"1647724905-568","https://searchenginesmarketer.com/company/resources/university-college-list/","Judson University","http://judsonu.edu","IL"
"1647724905-64","https://searchenginesmarketer.com/company/resources/university-college-list/","Glendale Community College","http://gccaz.edu","AZ"
"1647724905-281","https://searchenginesmarketer.com/company/resources/university-college-list/","University of California Santa Barbara","http://ucsb.edu","CA"
"1647724905-1713","https://searchenginesmarketer.com/company/resources/university-college-list/","Texas A&M University Texarkana","http://tamut.edu","TX"
"1647724905-159","https://searchenginesmarketer.com/company/resources/university-college-list/","Frederick Taylor University","http://ftu.edu","CA"
"1647724905-1603","https://searchenginesmarketer.com/company/resources/university-college-list/","Cumberland University","http://cumberland.edu","TN"
"1647724905-305","https://searchenginesmarketer.com/company/resources/university-college-list/","Monterey Institute of International Studies","http://miis.edu","CA"
"1647724905-836","https://searchenginesmarketer.com/company/resources/university-college-list/","Washington College","http://washcoll.edu","MD"
"1647724905-893","https://searchenginesmarketer.com/company/resources/university-college-list/","Northern Michigan University","http://nmu.edu","MI"
"1647724905-1312","https://searchenginesmarketer.com/company/resources/university-college-list/","Canton State University of New York","http://canton.edu","NY"
"1647724905-1522","https://searchenginesmarketer.com/company/resources/university-college-list/","The  American College of Financial Services","http://theamericancollege.edu","PA"
"1647724905-962","https://searchenginesmarketer.com/company/resources/university-college-list/","Lindenwood University","http://lindenwood.edu","MO"
"1647724905-1898","https://searchenginesmarketer.com/company/resources/university-college-list/","University of Wisconsin River Falls","http://uwrf.edu","WI"
"1647724905-1705","https://searchenginesmarketer.com/company/resources/university-college-list/","Saint Mary’s University","http://stmarytx.edu","TX"
"1647724905-1435","https://searchenginesmarketer.com/company/resources/university-college-list/","Allegheny College","http://allegheny.edu","PA"
"1647724905-430","https://searchenginesmarketer.com/company/resources/university-college-list/","Saint Vincent de Paul Regional Seminary","http://svdp.edu","FL"
"1647724905-1861","https://searchenginesmarketer.com/company/resources/university-college-list/","Whitman College","http://whitman.edu","WA"
"1647724905-158","https://searchenginesmarketer.com/company/resources/university-college-list/","Fresno City College","http://fresnocitycollege.edu","CA"
"1647724905-111","https://searchenginesmarketer.com/company/resources/university-college-list/","Cerritos College","http://cerritos.edu","CA"
"1647724905-1750","https://searchenginesmarketer.com/company/resources/university-college-list/","Weatherford College","http://wc.edu","TX"
"1647724905-1327","https://searchenginesmarketer.com/company/resources/university-college-list/","Columbus State Community College","http://cscc.edu","OH"
